Step,TP2 after fix,TP2 after fix__MIN,TP2 after fix__MAX,TP2,TP=2__MIN,TP=2__MAX,TP1,TP=1__MIN,TP=1__MAX
6150,,,,2.9995017051696777,2.9995017051696777,2.9995017051696777,,,
6151,,,,2.973764419555664,2.973764419555664,2.973764419555664,2.932699203491211,2.932699203491211,2.932699203491211
6152,2.9288556575775146,2.9288556575775146,2.9288556575775146,2.959527015686035,2.959527015686035,2.959527015686035,2.9190361499786377,2.9190361499786377,2.9190361499786377
6153,,,,2.879042625427246,2.879042625427246,2.879042625427246,,,
6154,2.9434165954589844,2.9434165954589844,2.9434165954589844,,,,2.9344279766082764,2.9344279766082764,2.9344279766082764
6155,2.92305850982666,2.92305850982666,2.92305850982666,2.9546403884887695,2.9546403884887695,2.9546403884887695,,,
6156,2.9137511253356934,2.9137511253356934,2.9137511253356934,,,,2.9049975872039795,2.9049975872039795,2.9049975872039795
6157,,,,2.9780898094177246,2.9780898094177246,2.9780898094177246,2.9376718997955322,2.9376718997955322,2.9376718997955322
6158,,,,2.9357707500457764,2.9357707500457764,2.9357707500457764,,,
6159,3.000119924545288,3.000119924545288,3.000119924545288,3.0288777351379395,3.0288777351379395,3.0288777351379395,,,
6160,2.905241012573242,2.905241012573242,2.905241012573242,2.9384093284606934,2.9384093284606934,2.9384093284606934,,,
6161,,,,2.933690309524536,2.933690309524536,2.933690309524536,2.893624782562256,2.893624782562256,2.893624782562256
6162,2.9002327919006348,2.9002327919006348,2.9002327919006348,2.9321956634521484,2.9321956634521484,2.9321956634521484,2.8906397819519043,2.8906397819519043,2.8906397819519043
6163,2.9096877574920654,2.9096877574920654,2.9096877574920654,2.94108247756958,2.94108247756958,2.94108247756958,,,
6165,2.9245266914367676,2.9245266914367676,2.9245266914367676,2.9569923877716064,2.9569923877716064,2.9569923877716064,,,
6166,,,,2.9898996353149414,2.9898996353149414,2.9898996353149414,,,
6167,,,,2.9636096954345703,2.9636096954345703,2.9636096954345703,,,
6168,2.9296715259552,2.9296715259552,2.9296715259552,2.963594436645508,2.963594436645508,2.963594436645508,2.920374631881714,2.920374631881714,2.920374631881714
6169,2.900987386703491,2.900987386703491,2.900987386703491,2.932504892349243,2.932504892349243,2.932504892349243,,,
6170,,,,2.9707999229431152,2.9707999229431152,2.9707999229431152,2.9268479347229004,2.9268479347229004,2.9268479347229004
6171,,,,2.9498963356018066,2.9498963356018066,2.9498963356018066,2.9054300785064697,2.9054300785064697,2.9054300785064697
6172,2.905001640319824,2.905001640319824,2.905001640319824,2.9378530979156494,2.9378530979156494,2.9378530979156494,2.8948659896850586,2.8948659896850586,2.8948659896850586
6173,,,,2.946246385574341,2.946246385574341,2.946246385574341,2.903602123260498,2.903602123260498,2.903602123260498
6174,2.9181571006774902,2.9181571006774902,2.9181571006774902,2.9509129524230957,2.9509129524230957,2.9509129524230957,,,
6175,,,,2.9868083000183105,2.9868083000183105,2.9868083000183105,,,
6176,,,,2.941472291946411,2.941472291946411,2.941472291946411,2.900068998336792,2.900068998336792,2.900068998336792
6177,2.9293718338012695,2.9293718338012695,2.9293718338012695,2.9606006145477295,2.9606006145477295,2.9606006145477295,2.9187490940093994,2.9187490940093994,2.9187490940093994
6178,,,,2.9430558681488037,2.9430558681488037,2.9430558681488037,2.9031307697296143,2.9031307697296143,2.9031307697296143
6179,,,,2.9356133937835693,2.9356133937835693,2.9356133937835693,2.894465923309326,2.894465923309326,2.894465923309326
6180,2.919057846069336,2.919057846069336,2.919057846069336,2.9503562450408936,2.9503562450408936,2.9503562450408936,2.9108011722564697,2.9108011722564697,2.9108011722564697
6181,2.892975091934204,2.892975091934204,2.892975091934204,2.925088882446289,2.925088882446289,2.925088882446289,,,
6182,2.9401867389678955,2.9401867389678955,2.9401867389678955,2.971269369125366,2.971269369125366,2.971269369125366,2.9314167499542236,2.9314167499542236,2.9314167499542236
6183,,,,2.951115131378174,2.951115131378174,2.951115131378174,2.909125804901123,2.909125804901123,2.909125804901123
6184,2.880591869354248,2.880591869354248,2.880591869354248,2.9120635986328125,2.9120635986328125,2.9120635986328125,2.8716604709625244,2.8716604709625244,2.8716604709625244
6185,2.9280383586883545,2.9280383586883545,2.9280383586883545,2.9601078033447266,2.9601078033447266,2.9601078033447266,2.9183084964752197,2.9183084964752197,2.9183084964752197
6186,2.916581153869629,2.916581153869629,2.916581153869629,2.947327136993408,2.947327136993408,2.947327136993408,,,
6187,,,,2.9397823810577393,2.9397823810577393,2.9397823810577393,2.898934841156006,2.898934841156006,2.898934841156006
6188,,,,2.959263324737549,2.959263324737549,2.959263324737549,,,
6189,,,,2.943711519241333,2.943711519241333,2.943711519241333,2.902867078781128,2.902867078781128,2.902867078781128
6190,,,,2.9598801136016846,2.9598801136016846,2.9598801136016846,2.918978214263916,2.918978214263916,2.918978214263916
6191,,,,2.9227983951568604,2.9227983951568604,2.9227983951568604,2.8810150623321533,2.8810150623321533,2.8810150623321533
6192,,,,2.9662184715270996,2.9662184715270996,2.9662184715270996,,,
6193,,,,2.939331531524658,2.939331531524658,2.939331531524658,2.90059757232666,2.90059757232666,2.90059757232666
6194,3.0045711994171143,3.0045711994171143,3.0045711994171143,3.0387959480285645,3.0387959480285645,3.0387959480285645,2.995695114135742,2.995695114135742,2.995695114135742
6195,2.924586057662964,2.924586057662964,2.924586057662964,2.9568629264831543,2.9568629264831543,2.9568629264831543,,,
6196,,,,2.957817554473877,2.957817554473877,2.957817554473877,,,
6197,,,,2.971641778945923,2.971641778945923,2.971641778945923,2.9302308559417725,2.9302308559417725,2.9302308559417725
6198,2.9366302490234375,2.9366302490234375,2.9366302490234375,2.969207525253296,2.969207525253296,2.969207525253296,,,
6199,,,,2.9485580921173096,2.9485580921173096,2.9485580921173096,2.9070677757263184,2.9070677757263184,2.9070677757263184
6200,2.9352734088897705,2.9352734088897705,2.9352734088897705,2.9668524265289307,2.9668524265289307,2.9668524265289307,,,
6201,,,,2.937925338745117,2.937925338745117,2.937925338745117,,,
6202,2.956268548965454,2.956268548965454,2.956268548965454,2.989175319671631,2.989175319671631,2.989175319671631,,,
6203,,,,2.9967992305755615,2.9967992305755615,2.9967992305755615,,,
6204,,,,2.9631221294403076,2.9631221294403076,2.9631221294403076,,,
6205,2.9232747554779053,2.9232747554779053,2.9232747554779053,2.9544920921325684,2.9544920921325684,2.9544920921325684,2.9124512672424316,2.9124512672424316,2.9124512672424316
6206,,,,2.9639382362365723,2.9639382362365723,2.9639382362365723,2.924055576324463,2.924055576324463,2.924055576324463
6207,2.8921666145324707,2.8921666145324707,2.8921666145324707,2.9250409603118896,2.9250409603118896,2.9250409603118896,2.883756160736084,2.883756160736084,2.883756160736084
6208,,,,2.9213321208953857,2.9213321208953857,2.9213321208953857,,,
6209,,,,2.92857027053833,2.92857027053833,2.92857027053833,2.889394521713257,2.889394521713257,2.889394521713257
6210,,,,2.976921319961548,2.976921319961548,2.976921319961548,2.9356822967529297,2.9356822967529297,2.9356822967529297
6211,2.9050042629241943,2.9050042629241943,2.9050042629241943,2.938610553741455,2.938610553741455,2.938610553741455,2.8966262340545654,2.8966262340545654,2.8966262340545654
6212,,,,2.9317526817321777,2.9317526817321777,2.9317526817321777,2.890536069869995,2.890536069869995,2.890536069869995
6213,2.900477886199951,2.900477886199951,2.900477886199951,2.9344987869262695,2.9344987869262695,2.9344987869262695,2.892488956451416,2.892488956451416,2.892488956451416
6214,2.9449808597564697,2.9449808597564697,2.9449808597564697,2.976497173309326,2.976497173309326,2.976497173309326,2.9356913566589355,2.9356913566589355,2.9356913566589355
6215,2.9064345359802246,2.9064345359802246,2.9064345359802246,2.9394919872283936,2.9394919872283936,2.9394919872283936,2.8975796699523926,2.8975796699523926,2.8975796699523926
6216,,,,2.943126678466797,2.943126678466797,2.943126678466797,2.9015796184539795,2.9015796184539795,2.9015796184539795
6217,2.9053218364715576,2.9053218364715576,2.9053218364715576,2.9377763271331787,2.9377763271331787,2.9377763271331787,,,
6218,,,,,,,2.91926908493042,2.91926908493042,2.91926908493042
6219,,,,2.98348069190979,2.98348069190979,2.98348069190979,2.9420676231384277,2.9420676231384277,2.9420676231384277
6220,2.865536689758301,2.865536689758301,2.865536689758301,2.8990871906280518,2.8990871906280518,2.8990871906280518,2.869722366333008,2.869722366333008,2.869722366333008
6221,2.903827428817749,2.903827428817749,2.903827428817749,2.9349870681762695,2.9349870681762695,2.9349870681762695,2.8969950675964355,2.8969950675964355,2.8969950675964355
6222,2.916918992996216,2.916918992996216,2.916918992996216,2.9494857788085938,2.9494857788085938,2.9494857788085938,,,
6223,,,,2.9286537170410156,2.9286537170410156,2.9286537170410156,2.892648935317993,2.892648935317993,2.892648935317993
6224,,,,2.9508614540100098,2.9508614540100098,2.9508614540100098,2.9152610301971436,2.9152610301971436,2.9152610301971436
6225,,,,2.9531378746032715,2.9531378746032715,2.9531378746032715,2.9169154167175293,2.9169154167175293,2.9169154167175293
6226,2.9240989685058594,2.9240989685058594,2.9240989685058594,2.955846071243286,2.955846071243286,2.955846071243286,2.9189746379852295,2.9189746379852295,2.9189746379852295
6227,,,,2.954634428024292,2.954634428024292,2.954634428024292,2.915949583053589,2.915949583053589,2.915949583053589
6228,,,,2.8352317810058594,2.8352317810058594,2.8352317810058594,2.7995243072509766,2.7995243072509766,2.7995243072509766
6229,2.971254587173462,2.971254587173462,2.971254587173462,3.003056287765503,3.003056287765503,3.003056287765503,,,
6230,,,,2.943645477294922,2.943645477294922,2.943645477294922,2.9063994884490967,2.9063994884490967,2.9063994884490967
6231,,,,2.9248502254486084,2.9248502254486084,2.9248502254486084,2.886838674545288,2.886838674545288,2.886838674545288
6232,2.9412782192230225,2.9412782192230225,2.9412782192230225,2.969393491744995,2.969393491744995,2.969393491744995,2.931610107421875,2.931610107421875,2.931610107421875
6233,,,,2.9437990188598633,2.9437990188598633,2.9437990188598633,,,
6234,2.9386255741119385,2.9386255741119385,2.9386255741119385,2.968416213989258,2.968416213989258,2.968416213989258,2.9288249015808105,2.9288249015808105,2.9288249015808105
6235,,,,2.9460670948028564,2.9460670948028564,2.9460670948028564,,,
6236,,,,2.9964277744293213,2.9964277744293213,2.9964277744293213,,,
6237,,,,2.9377403259277344,2.9377403259277344,2.9377403259277344,,,
6238,2.91774845123291,2.91774845123291,2.91774845123291,2.948537588119507,2.948537588119507,2.948537588119507,,,
6239,,,,2.9416897296905518,2.9416897296905518,2.9416897296905518,2.90195631980896,2.90195631980896,2.90195631980896
6240,,,,,,,2.93513822555542,2.93513822555542,2.93513822555542
6241,2.908651113510132,2.908651113510132,2.908651113510132,2.9406187534332275,2.9406187534332275,2.9406187534332275,,,
6242,,,,2.970135450363159,2.970135450363159,2.970135450363159,2.9281086921691895,2.9281086921691895,2.9281086921691895
6243,,,,2.9696273803710938,2.9696273803710938,2.9696273803710938,,,
6244,,,,2.9467477798461914,2.9467477798461914,2.9467477798461914,,,
6245,2.9208667278289795,2.9208667278289795,2.9208667278289795,2.953092098236084,2.953092098236084,2.953092098236084,2.911433458328247,2.911433458328247,2.911433458328247
6246,,,,2.9787511825561523,2.9787511825561523,2.9787511825561523,2.9378185272216797,2.9378185272216797,2.9378185272216797
6247,2.9215734004974365,2.9215734004974365,2.9215734004974365,2.953031063079834,2.953031063079834,2.953031063079834,,,
6248,,,,,,,2.9251976013183594,2.9251976013183594,2.9251976013183594
6249,,,,2.944119930267334,2.944119930267334,2.944119930267334,2.9038190841674805,2.9038190841674805,2.9038190841674805
6250,,,,2.9306652545928955,2.9306652545928955,2.9306652545928955,2.8883841037750244,2.8883841037750244,2.8883841037750244
6252,,,,3.063058853149414,3.063058853149414,3.063058853149414,,,
6254,2.918194055557251,2.918194055557251,2.918194055557251,2.9500648975372314,2.9500648975372314,2.9500648975372314,,,
6255,,,,2.985187530517578,2.985187530517578,2.985187530517578,,,
6256,2.9266512393951416,2.9266512393951416,2.9266512393951416,2.958449602127075,2.958449602127075,2.958449602127075,2.9162192344665527,2.9162192344665527,2.9162192344665527
6257,,,,2.9670515060424805,2.9670515060424805,2.9670515060424805,,,
6258,2.968574047088623,2.968574047088623,2.968574047088623,3.000666379928589,3.000666379928589,3.000666379928589,,,
6259,,,,2.9385714530944824,2.9385714530944824,2.9385714530944824,2.8963496685028076,2.8963496685028076,2.8963496685028076
6260,2.938652276992798,2.938652276992798,2.938652276992798,2.971412181854248,2.971412181854248,2.971412181854248,2.9293406009674072,2.9293406009674072,2.9293406009674072
6261,,,,2.9596290588378906,2.9596290588378906,2.9596290588378906,2.91693115234375,2.91693115234375,2.91693115234375
6263,,,,,,,2.87630295753479,2.87630295753479,2.87630295753479
6264,2.9452874660491943,2.9452874660491943,2.9452874660491943,,,,2.9361867904663086,2.9361867904663086,2.9361867904663086
6265,,,,2.960667133331299,2.960667133331299,2.960667133331299,2.9197051525115967,2.9197051525115967,2.9197051525115967
6266,,,,2.9651479721069336,2.9651479721069336,2.9651479721069336,2.922091245651245,2.922091245651245,2.922091245651245
6267,2.9396731853485107,2.9396731853485107,2.9396731853485107,2.9738736152648926,2.9738736152648926,2.9738736152648926,,,
6268,2.9164347648620605,2.9164347648620605,2.9164347648620605,,,,,,
6269,2.904878854751587,2.904878854751587,2.904878854751587,2.9368791580200195,2.9368791580200195,2.9368791580200195,,,
6270,2.870669364929199,2.870669364929199,2.870669364929199,2.9022748470306396,2.9022748470306396,2.9022748470306396,2.860211133956909,2.860211133956909,2.860211133956909
6271,,,,2.953504800796509,2.953504800796509,2.953504800796509,,,
6272,,,,2.978583335876465,2.978583335876465,2.978583335876465,,,
6273,,,,2.965944766998291,2.965944766998291,2.965944766998291,2.9244325160980225,2.9244325160980225,2.9244325160980225
6275,,,,2.9324748516082764,2.9324748516082764,2.9324748516082764,2.8906214237213135,2.8906214237213135,2.8906214237213135
6276,,,,2.981236219406128,2.981236219406128,2.981236219406128,,,
6277,,,,2.942561626434326,2.942561626434326,2.942561626434326,2.899850368499756,2.899850368499756,2.899850368499756
6278,,,,2.9065494537353516,2.9065494537353516,2.9065494537353516,2.862717628479004,2.862717628479004,2.862717628479004
6279,,,,2.9850351810455322,2.9850351810455322,2.9850351810455322,2.9430737495422363,2.9430737495422363,2.9430737495422363
6280,,,,2.9109084606170654,2.9109084606170654,2.9109084606170654,2.8675007820129395,2.8675007820129395,2.8675007820129395
6281,2.9126243591308594,2.9126243591308594,2.9126243591308594,2.945030927658081,2.945030927658081,2.945030927658081,,,
6282,2.944458484649658,2.944458484649658,2.944458484649658,,,,,,
6283,,,,2.968190908432007,2.968190908432007,2.968190908432007,,,
6284,,,,2.921759605407715,2.921759605407715,2.921759605407715,2.8777482509613037,2.8777482509613037,2.8777482509613037
6285,,,,2.958927869796753,2.958927869796753,2.958927869796753,2.9165711402893066,2.9165711402893066,2.9165711402893066
6286,,,,2.9629220962524414,2.9629220962524414,2.9629220962524414,,,
6287,2.9042928218841553,2.9042928218841553,2.9042928218841553,2.9377992153167725,2.9377992153167725,2.9377992153167725,,,
6288,2.935762882232666,2.935762882232666,2.935762882232666,2.968945264816284,2.968945264816284,2.968945264816284,,,
6290,,,,2.972303867340088,2.972303867340088,2.972303867340088,,,
6291,,,,2.9452669620513916,2.9452669620513916,2.9452669620513916,2.9039342403411865,2.9039342403411865,2.9039342403411865
6292,,,,2.9513182640075684,2.9513182640075684,2.9513182640075684,,,
6293,,,,2.916626214981079,2.916626214981079,2.916626214981079,2.874603271484375,2.874603271484375,2.874603271484375
