run_name,metric,tokens,value
Doc masking,commonsenseqa,3145728000.0,0.2858312858312858
Doc masking,commonsenseqa,4718592000.0,0.30794430794430794
Doc masking,commonsenseqa,6291456000.0,0.32432432432432434
Doc masking,commonsenseqa,7864320000.0,0.33742833742833744
Doc masking,commonsenseqa,9437184000.0,0.35298935298935297
Doc masking,commonsenseqa,11010048000.0,0.3579033579033579
Doc masking,commonsenseqa,12582912000.0,0.3857493857493858
Doc masking,commonsenseqa,14155776000.0,0.3783783783783784
Doc masking,commonsenseqa,15728640000.0,0.3701883701883702
Doc masking,commonsenseqa,17301504000.0,0.3808353808353808
Doc masking,commonsenseqa,18874368000.0,0.389025389025389
Doc masking,commonsenseqa,20447232000.0,0.3841113841113841
Doc masking,commonsenseqa,22020096000.0,0.3726453726453726
Doc masking,commonsenseqa,23592960000.0,0.3972153972153972
Doc masking,commonsenseqa,25165824000.0,0.37919737919737917
Doc masking,commonsenseqa,26738688000.0,0.37428337428337427
Doc masking,commonsenseqa,28311552000.0,0.38984438984438985
Doc masking,commonsenseqa,29884416000.0,0.3808353808353808
Doc masking,commonsenseqa,31457280000.0,0.38165438165438165
Doc masking,commonsenseqa,33030144000.0,0.3841113841113841
Doc masking,commonsenseqa,34603008000.0,0.4144144144144144
Doc masking,commonsenseqa,36175872000.0,0.39475839475839475
Doc masking,commonsenseqa,37748736000.0,0.4013104013104013
Doc masking,commonsenseqa,44040192000.0,0.4062244062244062
Doc masking,commonsenseqa,47185920000.0,0.407043407043407
Doc masking,winogrande,1572864000.0,0.4996053670086819
Doc masking,winogrande,3145728000.0,0.47592738752959746
Doc masking,winogrande,4718592000.0,0.5019731649565904
Doc masking,winogrande,6291456000.0,0.5019731649565904
Doc masking,winogrande,7864320000.0,0.4980268350434096
Doc masking,winogrande,9437184000.0,0.4988161010260458
Doc masking,winogrande,11010048000.0,0.49171270718232046
Doc masking,winogrande,12582912000.0,0.4925019731649566
Doc masking,winogrande,14155776000.0,0.4846093133385951
Doc masking,winogrande,15728640000.0,0.510655090765588
Doc masking,winogrande,17301504000.0,0.5043409629044988
Doc masking,winogrande,18874368000.0,0.500394632991318
Doc masking,winogrande,20447232000.0,0.5130228887134964
Doc masking,winogrande,22020096000.0,0.5114443567482242
Doc masking,winogrande,23592960000.0,0.5027624309392266
Doc masking,winogrande,25165824000.0,0.4988161010260458
Doc masking,winogrande,26738688000.0,0.510655090765588
Doc masking,winogrande,28311552000.0,0.5098658247829518
Doc masking,winogrande,29884416000.0,0.5122336227308603
Doc masking,winogrande,31457280000.0,0.5122336227308603
Doc masking,winogrande,33030144000.0,0.5114443567482242
Doc masking,winogrande,34603008000.0,0.510655090765588
Doc masking,winogrande,36175872000.0,0.4964483030781373
Doc masking,winogrande,37748736000.0,0.5074980268350434
Doc masking,winogrande,44040192000.0,0.5043409629044988
Doc masking,winogrande,47185920000.0,0.5146014206787688
Doc masking,openbookqa,1572864000.0,0.264
Doc masking,openbookqa,3145728000.0,0.252
Doc masking,openbookqa,4718592000.0,0.264
Doc masking,openbookqa,6291456000.0,0.29
Doc masking,openbookqa,7864320000.0,0.292
Doc masking,openbookqa,9437184000.0,0.284
Doc masking,openbookqa,11010048000.0,0.298
Doc masking,openbookqa,12582912000.0,0.278
Doc masking,openbookqa,14155776000.0,0.268
Doc masking,openbookqa,15728640000.0,0.278
Doc masking,openbookqa,17301504000.0,0.296
Doc masking,openbookqa,18874368000.0,0.284
Doc masking,openbookqa,20447232000.0,0.302
Doc masking,openbookqa,22020096000.0,0.316
Doc masking,openbookqa,23592960000.0,0.31
Doc masking,openbookqa,25165824000.0,0.306
Doc masking,openbookqa,26738688000.0,0.304
Doc masking,openbookqa,28311552000.0,0.304
Doc masking,openbookqa,29884416000.0,0.312
Doc masking,openbookqa,31457280000.0,0.322
Doc masking,openbookqa,33030144000.0,0.304
Doc masking,openbookqa,34603008000.0,0.31
Doc masking,openbookqa,36175872000.0,0.306
Doc masking,openbookqa,37748736000.0,0.328
Doc masking,openbookqa,44040192000.0,0.326
Doc masking,openbookqa,47185920000.0,0.33
