"train/global_step","grpo-SmollM3-3B-GRPO-no-think-v27.05 - _step","grpo-SmollM3-3B-GRPO-no-think-v27.05 - _step__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.05 - _step__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.05 - train/rewards/strip_reasoning_accuracy_reward/mean","grpo-SmollM3-3B-GRPO-no-think-v27.05 - train/rewards/strip_reasoning_accuracy_reward/mean__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.05 - train/rewards/strip_reasoning_accuracy_reward/mean__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.03 - _step","grpo-SmollM3-3B-GRPO-no-think-v27.03 - _step__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.03 - _step__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.03 - train/rewards/strip_reasoning_accuracy_reward/mean","grpo-SmollM3-3B-GRPO-no-think-v27.03 - train/rewards/strip_reasoning_accuracy_reward/mean__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.03 - train/rewards/strip_reasoning_accuracy_reward/mean__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.01 - _step","grpo-SmollM3-3B-GRPO-no-think-v27.01 - _step__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.01 - _step__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.01 - train/rewards/strip_reasoning_accuracy_reward/mean","grpo-SmollM3-3B-GRPO-no-think-v27.01 - train/rewards/strip_reasoning_accuracy_reward/mean__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.01 - train/rewards/strip_reasoning_accuracy_reward/mean__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.02 - _step","grpo-SmollM3-3B-GRPO-no-think-v27.02 - _step__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.02 - _step__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.02 - train/rewards/strip_reasoning_accuracy_reward/mean","grpo-SmollM3-3B-GRPO-no-think-v27.02 - train/rewards/strip_reasoning_accuracy_reward/mean__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.02 - train/rewards/strip_reasoning_accuracy_reward/mean__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.04 - _step","grpo-SmollM3-3B-GRPO-no-think-v27.04 - _step__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.04 - _step__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.04 - train/rewards/strip_reasoning_accuracy_reward/mean","grpo-SmollM3-3B-GRPO-no-think-v27.04 - train/rewards/strip_reasoning_accuracy_reward/mean__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.04 - train/rewards/strip_reasoning_accuracy_reward/mean__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.00 - _step","grpo-SmollM3-3B-GRPO-no-think-v27.00 - _step__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.00 - _step__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.00 - train/rewards/strip_reasoning_accuracy_reward/mean","grpo-SmollM3-3B-GRPO-no-think-v27.00 - train/rewards/strip_reasoning_accuracy_reward/mean__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.00 - train/rewards/strip_reasoning_accuracy_reward/mean__MAX"
"41","16070","16070","16070","0.8408203125","0.8408203125","0.8408203125","16070","16070","16070","0.8203125","0.8203125","0.8203125","16070","16070","16070","0.759765625","0.759765625","0.759765625","16070","16070","16070","0.7724609375","0.7724609375","0.7724609375","16070","16070","16070","0.7919921875","0.7919921875","0.7919921875","16070","16070","16070","0.7744140625","0.7744140625","0.7744140625"
"42","16462","16462","16462","0.736328125","0.736328125","0.736328125","16462","16462","16462","0.70703125","0.70703125","0.70703125","16462","16462","16462","0.669921875","0.669921875","0.669921875","16462","16462","16462","0.673828125","0.673828125","0.673828125","16462","16462","16462","0.6953125","0.6953125","0.6953125","16462","16462","16462","0.6708984375","0.6708984375","0.6708984375"
"43","16854","16854","16854","0.7724609375","0.7724609375","0.7724609375","16854","16854","16854","0.751953125","0.751953125","0.751953125","16854","16854","16854","0.7314453125","0.7314453125","0.7314453125","16854","16854","16854","0.7177734375","0.7177734375","0.7177734375","16854","16854","16854","0.7529296875","0.7529296875","0.7529296875","16854","16854","16854","0.6962890625","0.6962890625","0.6962890625"
"44","17246","17246","17246","0.771484375","0.771484375","0.771484375","17246","17246","17246","0.7802734375","0.7802734375","0.7802734375","17246","17246","17246","0.7255859375","0.7255859375","0.7255859375","17246","17246","17246","0.734375","0.734375","0.734375","17246","17246","17246","0.7666015625","0.7666015625","0.7666015625","17246","17246","17246","0.748046875","0.748046875","0.748046875"
"45","17638","17638","17638","0.73046875","0.73046875","0.73046875","17638","17638","17638","0.736328125","0.736328125","0.736328125","17638","17638","17638","0.71484375","0.71484375","0.71484375","17638","17638","17638","0.7021484375","0.7021484375","0.7021484375","17638","17638","17638","0.7001953125","0.7001953125","0.7001953125","17638","17638","17638","0.6826171875","0.6826171875","0.6826171875"
"46","18030","18030","18030","0.767578125","0.767578125","0.767578125","18030","18030","18030","0.76953125","0.76953125","0.76953125","18030","18030","18030","0.712890625","0.712890625","0.712890625","18030","18030","18030","0.7099609375","0.7099609375","0.7099609375","18030","18030","18030","0.751953125","0.751953125","0.751953125","18030","18030","18030","0.6826171875","0.6826171875","0.6826171875"
"47","18422","18422","18422","0.787109375","0.787109375","0.787109375","18422","18422","18422","0.7841796875","0.7841796875","0.7841796875","18422","18422","18422","0.75","0.75","0.75","18422","18422","18422","0.751953125","0.751953125","0.751953125","18422","18422","18422","0.7666015625","0.7666015625","0.7666015625","18422","18422","18422","0.7470703125","0.7470703125","0.7470703125"
"48","18814","18814","18814","0.7802734375","0.7802734375","0.7802734375","18814","18814","18814","0.7587890625","0.7587890625","0.7587890625","18814","18814","18814","0.720703125","0.720703125","0.720703125","18814","18814","18814","0.720703125","0.720703125","0.720703125","18814","18814","18814","0.732421875","0.732421875","0.732421875","18814","18814","18814","0.705078125","0.705078125","0.705078125"
"49","19206","19206","19206","0.8359375","0.8359375","0.8359375","19206","19206","19206","0.8056640625","0.8056640625","0.8056640625","19206","19206","19206","0.814453125","0.814453125","0.814453125","19206","19206","19206","0.767578125","0.767578125","0.767578125","19206","19206","19206","0.8056640625","0.8056640625","0.8056640625","19206","19206","19206","0.7763671875","0.7763671875","0.7763671875"
"50","19598","19598","19598","0.791015625","0.791015625","0.791015625","19598","19598","19598","0.779296875","0.779296875","0.779296875","19598","19598","19598","0.7626953125","0.7626953125","0.7626953125","19598","19598","19598","0.74609375","0.74609375","0.74609375","19598","19598","19598","0.7822265625","0.7822265625","0.7822265625","19598","19598","19598","0.74609375","0.74609375","0.74609375"
"51","19990","19990","19990","0.7373046875","0.7373046875","0.7373046875","19990","19990","19990","0.7451171875","0.7451171875","0.7451171875","19990","19990","19990","0.6806640625","0.6806640625","0.6806640625","19990","19990","19990","0.6865234375","0.6865234375","0.6865234375","19990","19990","19990","0.7119140625","0.7119140625","0.7119140625","19990","19990","19990","0.6669921875","0.6669921875","0.6669921875"
"52","20382","20382","20382","0.810546875","0.810546875","0.810546875","20382","20382","20382","0.7939453125","0.7939453125","0.7939453125","20382","20382","20382","0.7646484375","0.7646484375","0.7646484375","20382","20382","20382","0.7705078125","0.7705078125","0.7705078125","20382","20382","20382","0.80078125","0.80078125","0.80078125","20382","20382","20382","0.7705078125","0.7705078125","0.7705078125"
"53","20774","20774","20774","0.728515625","0.728515625","0.728515625","20774","20774","20774","0.716796875","0.716796875","0.716796875","20774","20774","20774","0.685546875","0.685546875","0.685546875","20774","20774","20774","0.69140625","0.69140625","0.69140625","20774","20774","20774","0.7138671875","0.7138671875","0.7138671875","20774","20774","20774","0.6640625","0.6640625","0.6640625"
"54","21166","21166","21166","0.7578125","0.7578125","0.7578125","21166","21166","21166","0.748046875","0.748046875","0.748046875","21166","21166","21166","0.7236328125","0.7236328125","0.7236328125","21166","21166","21166","0.7275390625","0.7275390625","0.7275390625","21166","21166","21166","0.7490234375","0.7490234375","0.7490234375","21166","21166","21166","0.71875","0.71875","0.71875"
"55","21558","21558","21558","0.7373046875","0.7373046875","0.7373046875","21558","21558","21558","0.736328125","0.736328125","0.736328125","21558","21558","21558","0.73828125","0.73828125","0.73828125","21558","21558","21558","0.7158203125","0.7158203125","0.7158203125","21558","21558","21558","0.7451171875","0.7451171875","0.7451171875","21558","21558","21558","0.705078125","0.705078125","0.705078125"
"56","21950","21950","21950","0.7529296875","0.7529296875","0.7529296875","21950","21950","21950","0.7177734375","0.7177734375","0.7177734375","21950","21950","21950","0.6943359375","0.6943359375","0.6943359375","21950","21950","21950","0.7001953125","0.7001953125","0.7001953125","21950","21950","21950","0.7197265625","0.7197265625","0.7197265625","21950","21950","21950","0.65234375","0.65234375","0.65234375"
"57","22342","22342","22342","0.7451171875","0.7451171875","0.7451171875","22342","22342","22342","0.7431640625","0.7431640625","0.7431640625","22342","22342","22342","0.7255859375","0.7255859375","0.7255859375","22342","22342","22342","0.703125","0.703125","0.703125","22342","22342","22342","0.7236328125","0.7236328125","0.7236328125","22342","22342","22342","0.71484375","0.71484375","0.71484375"
"58","22734","22734","22734","0.7958984375","0.7958984375","0.7958984375","22734","22734","22734","0.7900390625","0.7900390625","0.7900390625","22734","22734","22734","0.734375","0.734375","0.734375","22734","22734","22734","0.7470703125","0.7470703125","0.7470703125","22734","22734","22734","0.7783203125","0.7783203125","0.7783203125","22734","22734","22734","0.7568359375","0.7568359375","0.7568359375"
"59","23126","23126","23126","0.8232421875","0.8232421875","0.8232421875","23126","23126","23126","0.818359375","0.818359375","0.818359375","23126","23126","23126","0.7978515625","0.7978515625","0.7978515625","23126","23126","23126","0.7705078125","0.7705078125","0.7705078125","23126","23126","23126","0.810546875","0.810546875","0.810546875","23126","23126","23126","0.7900390625","0.7900390625","0.7900390625"
"60","23518","23518","23518","0.814453125","0.814453125","0.814453125","23518","23518","23518","0.826171875","0.826171875","0.826171875","23518","23518","23518","0.7939453125","0.7939453125","0.7939453125","23518","23518","23518","0.7919921875","0.7919921875","0.7919921875","23518","23518","23518","0.806640625","0.806640625","0.806640625","23518","23518","23518","0.77734375","0.77734375","0.77734375"
"61","23910","23910","23910","0.6787109375","0.6787109375","0.6787109375","23910","23910","23910","0.6845703125","0.6845703125","0.6845703125","23910","23910","23910","0.65234375","0.65234375","0.65234375","23910","23910","23910","0.6630859375","0.6630859375","0.6630859375","23910","23910","23910","0.671875","0.671875","0.671875","23910","23910","23910","0.65234375","0.65234375","0.65234375"
"62","24302","24302","24302","0.76953125","0.76953125","0.76953125","24302","24302","24302","0.76953125","0.76953125","0.76953125","24302","24302","24302","0.74609375","0.74609375","0.74609375","24302","24302","24302","0.7421875","0.7421875","0.7421875","24302","24302","24302","0.771484375","0.771484375","0.771484375","24302","24302","24302","0.75390625","0.75390625","0.75390625"
"63","24694","24694","24694","0.7232142686843872","0.7232142686843872","0.7232142686843872","24694","24694","24694","0.7053571343421936","0.7053571343421936","0.7053571343421936","24694","24694","24694","0.6716269850730896","0.6716269850730896","0.6716269850730896","24694","24694","24694","0.6746031641960144","0.6746031641960144","0.6746031641960144","24694","24694","24694","0.7321428656578064","0.7321428656578064","0.7321428656578064","24694","24694","24694","0.6894841194152832","0.6894841194152832","0.6894841194152832"
"64","25086","25086","25086","0.8564453125","0.8564453125","0.8564453125","25086","25086","25086","0.849609375","0.849609375","0.849609375","25086","25086","25086","0.806640625","0.806640625","0.806640625","25086","25086","25086","0.802734375","0.802734375","0.802734375","25086","25086","25086","0.845703125","0.845703125","0.845703125","25086","25086","25086","0.775390625","0.775390625","0.775390625"
"65","25478","25478","25478","0.7451171875","0.7451171875","0.7451171875","25478","25478","25478","0.7529296875","0.7529296875","0.7529296875","25478","25478","25478","0.7353515625","0.7353515625","0.7353515625","25478","25478","25478","0.6953125","0.6953125","0.6953125","25478","25478","25478","0.74609375","0.74609375","0.74609375","25478","25478","25478","0.736328125","0.736328125","0.736328125"
"66","25870","25870","25870","0.8232421875","0.8232421875","0.8232421875","25870","25870","25870","0.8515625","0.8515625","0.8515625","25870","25870","25870","0.826171875","0.826171875","0.826171875","25870","25870","25870","0.8154296875","0.8154296875","0.8154296875","25870","25870","25870","0.8310546875","0.8310546875","0.8310546875","25870","25870","25870","0.818359375","0.818359375","0.818359375"
"67","26262","26262","26262","0.8076171875","0.8076171875","0.8076171875","26262","26262","26262","0.810546875","0.810546875","0.810546875","26262","26262","26262","0.7939453125","0.7939453125","0.7939453125","26262","26262","26262","0.7724609375","0.7724609375","0.7724609375","26262","26262","26262","0.80859375","0.80859375","0.80859375","26262","26262","26262","0.798828125","0.798828125","0.798828125"
"68","26654","26654","26654","0.7998046875","0.7998046875","0.7998046875","26654","26654","26654","0.7783203125","0.7783203125","0.7783203125","26654","26654","26654","0.7783203125","0.7783203125","0.7783203125","26654","26654","26654","0.765625","0.765625","0.765625","26654","26654","26654","0.822265625","0.822265625","0.822265625","26654","26654","26654","0.75390625","0.75390625","0.75390625"
"69","27046","27046","27046","0.744140625","0.744140625","0.744140625","27046","27046","27046","0.7373046875","0.7373046875","0.7373046875","27046","27046","27046","0.7216796875","0.7216796875","0.7216796875","27046","27046","27046","0.720703125","0.720703125","0.720703125","27046","27046","27046","0.7685546875","0.7685546875","0.7685546875","27046","27046","27046","0.7177734375","0.7177734375","0.7177734375"
"70","27438","27438","27438","0.8271484375","0.8271484375","0.8271484375","27438","27438","27438","0.82421875","0.82421875","0.82421875","27438","27438","27438","0.8046875","0.8046875","0.8046875","27438","27438","27438","0.818359375","0.818359375","0.818359375","27438","27438","27438","0.849609375","0.849609375","0.849609375","27438","27438","27438","0.7861328125","0.7861328125","0.7861328125"
"71","27830","27830","27830","0.8501983880996704","0.8501983880996704","0.8501983880996704","27830","27830","27830","0.846230149269104","0.846230149269104","0.846230149269104","27830","27830","27830","0.8303571343421936","0.8303571343421936","0.8303571343421936","27830","27830","27830","0.8253968358039856","0.8253968358039856","0.8253968358039856","27830","27830","27830","0.8422619104385376","0.8422619104385376","0.8422619104385376","27830","27830","27830","0.8253968358039856","0.8253968358039856","0.8253968358039856"
"72","28222","28222","28222","0.7802734375","0.7802734375","0.7802734375","28222","28222","28222","0.7939453125","0.7939453125","0.7939453125","28222","28222","28222","0.7626953125","0.7626953125","0.7626953125","28222","28222","28222","0.7373046875","0.7373046875","0.7373046875","28222","28222","28222","0.8037109375","0.8037109375","0.8037109375","28222","28222","28222","0.73046875","0.73046875","0.73046875"
"73","28614","28614","28614","0.7861328125","0.7861328125","0.7861328125","28614","28614","28614","0.7763671875","0.7763671875","0.7763671875","28614","28614","28614","0.75390625","0.75390625","0.75390625","28614","28614","28614","0.7255859375","0.7255859375","0.7255859375","28614","28614","28614","0.796875","0.796875","0.796875","28614","28614","28614","0.7333984375","0.7333984375","0.7333984375"
"74","29006","29006","29006","0.775390625","0.775390625","0.775390625","29006","29006","29006","0.7783203125","0.7783203125","0.7783203125","29006","29006","29006","0.75","0.75","0.75","29006","29006","29006","0.7568359375","0.7568359375","0.7568359375","29006","29006","29006","0.78125","0.78125","0.78125","29006","29006","29006","0.7626953125","0.7626953125","0.7626953125"
"75","29398","29398","29398","0.8203125","0.8203125","0.8203125","29398","29398","29398","0.79296875","0.79296875","0.79296875","29398","29398","29398","0.775390625","0.775390625","0.775390625","29398","29398","29398","0.7783203125","0.7783203125","0.7783203125","29398","29398","29398","0.80859375","0.80859375","0.80859375","29398","29398","29398","0.7529296875","0.7529296875","0.7529296875"
"76","29790","29790","29790","0.7890625","0.7890625","0.7890625","29790","29790","29790","0.78125","0.78125","0.78125","29790","29790","29790","0.7646484375","0.7646484375","0.7646484375","29790","29790","29790","0.7568359375","0.7568359375","0.7568359375","29790","29790","29790","0.7802734375","0.7802734375","0.7802734375","29790","29790","29790","0.755859375","0.755859375","0.755859375"
"77","30182","30182","30182","0.814453125","0.814453125","0.814453125","30182","30182","30182","0.7880859375","0.7880859375","0.7880859375","30182","30182","30182","0.78125","0.78125","0.78125","30182","30182","30182","0.775390625","0.775390625","0.775390625","30182","30182","30182","0.7919921875","0.7919921875","0.7919921875","30182","30182","30182","0.7919921875","0.7919921875","0.7919921875"
"78","30574","30574","30574","0.755859375","0.755859375","0.755859375","30574","30574","30574","0.775390625","0.775390625","0.775390625","30574","30574","30574","0.7685546875","0.7685546875","0.7685546875","30574","30574","30574","0.7568359375","0.7568359375","0.7568359375","30574","30574","30574","0.7861328125","0.7861328125","0.7861328125","30574","30574","30574","0.734375","0.734375","0.734375"
"79","30966","30966","30966","0.77734375","0.77734375","0.77734375","30966","30966","30966","0.7880859375","0.7880859375","0.7880859375","30966","30966","30966","0.7568359375","0.7568359375","0.7568359375","30966","30966","30966","0.751953125","0.751953125","0.751953125","30966","30966","30966","0.7880859375","0.7880859375","0.7880859375","30966","30966","30966","0.751953125","0.751953125","0.751953125"
"80","31358","31358","31358","0.7607421875","0.7607421875","0.7607421875","31358","31358","31358","0.7822265625","0.7822265625","0.7822265625","31358","31358","31358","0.7685546875","0.7685546875","0.7685546875","31358","31358","31358","0.76171875","0.76171875","0.76171875","31358","31358","31358","0.7724609375","0.7724609375","0.7724609375","31358","31358","31358","0.73046875","0.73046875","0.73046875"
"81","31750","31750","31750","0.6765872836112976","0.6765872836112976","0.6765872836112976","31750","31750","31750","0.6676587462425232","0.6676587462425232","0.6676587462425232","31750","31750","31750","0.6517857313156128","0.6517857313156128","0.6517857313156128","31750","31750","31750","0.6230158805847168","0.6230158805847168","0.6230158805847168","31750","31750","31750","0.6746031641960144","0.6746031641960144","0.6746031641960144","31750","31750","31750","0.66567462682724","0.66567462682724","0.66567462682724"
"82","32142","32142","32142","0.806640625","0.806640625","0.806640625","32142","32142","32142","0.8193359375","0.8193359375","0.8193359375","32142","32142","32142","0.8154296875","0.8154296875","0.8154296875","32142","32142","32142","0.8173828125","0.8173828125","0.8173828125","32142","32142","32142","0.8408203125","0.8408203125","0.8408203125","32142","32142","32142","0.8251953125","0.8251953125","0.8251953125"
"83","32534","32534","32534","0.8134765625","0.8134765625","0.8134765625","32534","32534","32534","0.796875","0.796875","0.796875","32534","32534","32534","0.7744140625","0.7744140625","0.7744140625","32534","32534","32534","0.7900390625","0.7900390625","0.7900390625","32534","32534","32534","0.8115234375","0.8115234375","0.8115234375","32534","32534","32534","0.794921875","0.794921875","0.794921875"
"84","32926","32926","32926","0.8024193644523621","0.8024193644523621","0.8024193644523621","32926","32926","32926","0.788306474685669","0.788306474685669","0.788306474685669","32926","32926","32926","0.7822580933570862","0.7822580933570862","0.7822580933570862","32926","32926","32926","0.7903226017951965","0.7903226017951965","0.7903226017951965","32926","32926","32926","0.7953628897666931","0.7953628897666931","0.7953628897666931","32926","32926","32926","0.7590726017951965","0.7590726017951965","0.7590726017951965"
"85","33318","33318","33318","0.8505859375","0.8505859375","0.8505859375","33318","33318","33318","0.826171875","0.826171875","0.826171875","33318","33318","33318","0.8095703125","0.8095703125","0.8095703125","33318","33318","33318","0.8154296875","0.8154296875","0.8154296875","33318","33318","33318","0.826171875","0.826171875","0.826171875","33318","33318","33318","0.8076171875","0.8076171875","0.8076171875"
"86","33710","33710","33710","0.75","0.75","0.75","33710","33710","33710","0.7599206566810608","0.7599206566810608","0.7599206566810608","33710","33710","33710","0.7251983880996704","0.7251983880996704","0.7251983880996704","33710","33710","33710","0.7232142686843872","0.7232142686843872","0.7232142686843872","33710","33710","33710","0.7638888955116272","0.7638888955116272","0.7638888955116272","33710","33710","33710","0.7192460298538208","0.7192460298538208","0.7192460298538208"
"87","34102","34102","34102","0.7490079402923584","0.7490079402923584","0.7490079402923584","34102","34102","34102","0.7579365372657776","0.7579365372657776","0.7579365372657776","34102","34102","34102","0.7291666865348816","0.7291666865348816","0.7291666865348816","34102","34102","34102","0.711309552192688","0.711309552192688","0.711309552192688","34102","34102","34102","0.7589285969734192","0.7589285969734192","0.7589285969734192","34102","34102","34102","0.704365074634552","0.704365074634552","0.704365074634552"
"88","34494","34494","34494","0.7724609375","0.7724609375","0.7724609375","34494","34494","34494","0.7900390625","0.7900390625","0.7900390625","34494","34494","34494","0.7626953125","0.7626953125","0.7626953125","34494","34494","34494","0.7431640625","0.7431640625","0.7431640625","34494","34494","34494","0.7939453125","0.7939453125","0.7939453125","34494","34494","34494","0.7529296875","0.7529296875","0.7529296875"
"89","34886","34886","34886","0.7958984375","0.7958984375","0.7958984375","34886","34886","34886","0.763671875","0.763671875","0.763671875","34886","34886","34886","0.7431640625","0.7431640625","0.7431640625","34886","34886","34886","0.7861328125","0.7861328125","0.7861328125","34886","34886","34886","0.7998046875","0.7998046875","0.7998046875","34886","34886","34886","0.744140625","0.744140625","0.744140625"
"90","35278","35278","35278","0.6884765625","0.6884765625","0.6884765625","35278","35278","35278","0.7109375","0.7109375","0.7109375","35278","35278","35278","0.7001953125","0.7001953125","0.7001953125","35278","35278","35278","0.6826171875","0.6826171875","0.6826171875","35278","35278","35278","0.7080078125","0.7080078125","0.7080078125","35278","35278","35278","0.6650390625","0.6650390625","0.6650390625"
"91","35670","35670","35670","0.740234375","0.740234375","0.740234375","35670","35670","35670","0.76171875","0.76171875","0.76171875","35670","35670","35670","0.716796875","0.716796875","0.716796875","35670","35670","35670","0.7294921875","0.7294921875","0.7294921875","35670","35670","35670","0.7451171875","0.7451171875","0.7451171875","35670","35670","35670","0.6904296875","0.6904296875","0.6904296875"
"92","36062","36062","36062","0.7919921875","0.7919921875","0.7919921875","36062","36062","36062","0.7958984375","0.7958984375","0.7958984375","36062","36062","36062","0.765625","0.765625","0.765625","36062","36062","36062","0.7578125","0.7578125","0.7578125","36062","36062","36062","0.802734375","0.802734375","0.802734375","36062","36062","36062","0.7607421875","0.7607421875","0.7607421875"
"93","36454","36454","36454","0.7599206566810608","0.7599206566810608","0.7599206566810608","36454","36454","36454","0.773809552192688","0.773809552192688","0.773809552192688","36454","36454","36454","0.7420634627342224","0.7420634627342224","0.7420634627342224","36454","36454","36454","0.7519841194152832","0.7519841194152832","0.7519841194152832","36454","36454","36454","0.7599206566810608","0.7599206566810608","0.7599206566810608","36454","36454","36454","0.7509920597076416","0.7509920597076416","0.7509920597076416"
"94","36846","36846","36846","0.759765625","0.759765625","0.759765625","36846","36846","36846","0.7841796875","0.7841796875","0.7841796875","36846","36846","36846","0.748046875","0.748046875","0.748046875","36846","36846","36846","0.751953125","0.751953125","0.751953125","36846","36846","36846","0.7890625","0.7890625","0.7890625","36846","36846","36846","0.765625","0.765625","0.765625"
"95","37238","37238","37238","0.7251983880996704","0.7251983880996704","0.7251983880996704","37238","37238","37238","0.7648809552192688","0.7648809552192688","0.7648809552192688","37238","37238","37238","0.7073412537574768","0.7073412537574768","0.7073412537574768","37238","37238","37238","0.70932537317276","0.70932537317276","0.70932537317276","37238","37238","37238","0.7569444179534912","0.7569444179534912","0.7569444179534912","37238","37238","37238","0.7023809552192688","0.7023809552192688","0.7023809552192688"
"96","37630","37630","37630","0.8642578125","0.8642578125","0.8642578125","37630","37630","37630","0.85546875","0.85546875","0.85546875","37630","37630","37630","0.837890625","0.837890625","0.837890625","37630","37630","37630","0.8564453125","0.8564453125","0.8564453125","37630","37630","37630","0.8671875","0.8671875","0.8671875","37630","37630","37630","0.8212890625","0.8212890625","0.8212890625"
"97","38022","38022","38022","0.7255859375","0.7255859375","0.7255859375","38022","38022","38022","0.7470703125","0.7470703125","0.7470703125","38022","38022","38022","0.716796875","0.716796875","0.716796875","38022","38022","38022","0.7333984375","0.7333984375","0.7333984375","38022","38022","38022","0.7421875","0.7421875","0.7421875","38022","38022","38022","0.705078125","0.705078125","0.705078125"
"98","38414","38414","38414","0.8173828125","0.8173828125","0.8173828125","38414","38414","38414","0.8212890625","0.8212890625","0.8212890625","38414","38414","38414","0.806640625","0.806640625","0.806640625","38414","38414","38414","0.822265625","0.822265625","0.822265625","38414","38414","38414","0.8369140625","0.8369140625","0.8369140625","38414","38414","38414","0.806640625","0.806640625","0.806640625"
"99","38806","38806","38806","0.734375","0.734375","0.734375","38806","38806","38806","0.763671875","0.763671875","0.763671875","38806","38806","38806","0.7353515625","0.7353515625","0.7353515625","38806","38806","38806","0.7392578125","0.7392578125","0.7392578125","38806","38806","38806","0.7529296875","0.7529296875","0.7529296875","38806","38806","38806","0.716796875","0.716796875","0.716796875"
"100","39198","39198","39198","0.7998046875","0.7998046875","0.7998046875","39198","39198","39198","0.7890625","0.7890625","0.7890625","39198","39198","39198","0.7578125","0.7578125","0.7578125","39198","39198","39198","0.7783203125","0.7783203125","0.7783203125","39198","39198","39198","0.7978515625","0.7978515625","0.7978515625","39198","39198","39198","0.7529296875","0.7529296875","0.7529296875"
"101","39590","39590","39590","0.763671875","0.763671875","0.763671875","39590","39590","39590","0.7705078125","0.7705078125","0.7705078125","39590","39590","39590","0.7333984375","0.7333984375","0.7333984375","39590","39590","39590","0.71875","0.71875","0.71875","39590","39590","39590","0.76171875","0.76171875","0.76171875","39590","39590","39590","0.7197265625","0.7197265625","0.7197265625"
"102","39982","39982","39982","0.8271484375","0.8271484375","0.8271484375","39982","39982","39982","0.8349609375","0.8349609375","0.8349609375","39982","39982","39982","0.787109375","0.787109375","0.787109375","39982","39982","39982","0.80078125","0.80078125","0.80078125","39982","39982","39982","0.822265625","0.822265625","0.822265625","39982","39982","39982","0.79296875","0.79296875","0.79296875"
"103","40374","40374","40374","0.8408203125","0.8408203125","0.8408203125","40374","40374","40374","0.869140625","0.869140625","0.869140625","40374","40374","40374","0.8525390625","0.8525390625","0.8525390625","40374","40374","40374","0.8486328125","0.8486328125","0.8486328125","40374","40374","40374","0.865234375","0.865234375","0.865234375","40374","40374","40374","0.794921875","0.794921875","0.794921875"
