Step,04/04/2025_02:44:57_elie-smollm3-training-3p56G-smollm3-3B-start-0404-stage-1-wo-zloss-seed6-ddp-256-seed-6-_tp_group_1 - tokens_per_sec_per_gpu,04/04/2025_02:44:57_elie-smollm3-training-3p56G-smollm3-3B-start-0404-stage-1-wo-zloss-seed6-ddp-256-seed-6-_tp_group_1 - tokens_per_sec_per_gpu__MIN,04/04/2025_02:44:57_elie-smollm3-training-3p56G-smollm3-3B-start-0404-stage-1-wo-zloss-seed6-ddp-256-seed-6-_tp_group_1 - tokens_per_sec_per_gpu__MAX
483,13928.479268730354,13928.479268730354,13928.479268730354
484,13864.677018894195,13864.677018894195,13864.677018894195
485,13940.874325063416,13940.874325063416,13940.874325063416
486,13958.4308459296,13958.4308459296,13958.4308459296
487,13595.827719450042,13595.827719450042,13595.827719450042
488,13964.103676537527,13964.103676537527,13964.103676537527
489,13907.717128803604,13907.717128803604,13907.717128803604
490,13886.724942138206,13886.724942138206,13886.724942138206
491,13907.484450968594,13907.484450968594,13907.484450968594
492,12933.220399412203,12933.220399412203,12933.220399412203
493,13910.682576534979,13910.682576534979,13910.682576534979
494,13860.381691033226,13860.381691033226,13860.381691033226
495,13965.889681096209,13965.889681096209,13965.889681096209
496,13887.331109475252,13887.331109475252,13887.331109475252
497,13931.536425001053,13931.536425001053,13931.536425001053
498,13976.372740821733,13976.372740821733,13976.372740821733
499,13831.62844431372,13831.62844431372,13831.62844431372
500,13882.879631769572,13882.879631769572,13882.879631769572
501,13887.937329734048,13887.937329734048,13887.937329734048
502,13956.775248713579,13956.775248713579,13956.775248713579
503,13919.473732937442,13919.473732937442,13919.473732937442
504,13287.57521098118,13287.57521098118,13287.57521098118
505,13814.500337458057,13814.500337458057,13814.500337458057
506,13984.154305491793,13984.154305491793,13984.154305491793
507,13931.822631463992,13931.822631463992,13931.822631463992
508,13815.744587451862,13815.744587451862,13815.744587451862
509,13920.59408815903,13920.59408815903,13920.59408815903
510,13544.18543008766,13544.18543008766,13544.18543008766
511,13960.805310022168,13960.805310022168,13960.805310022168
512,13884.712247519376,13884.712247519376,13884.712247519376
513,13785.767317799931,13785.767317799931,13785.767317799931
514,13947.906729632086,13947.906729632086,13947.906729632086
515,13921.346105558856,13921.346105558856,13921.346105558856
516,13950.186992393654,13950.186992393654,13950.186992393654
517,13874.99368755667,13874.99368755667,13874.99368755667
518,13928.998740056528,13928.998740056528,13928.998740056528
519,13356.312953700872,13356.312953700872,13356.312953700872
520,13762.07596702417,13762.07596702417,13762.07596702417
521,13770.636086394967,13770.636086394967,13770.636086394967
522,13940.98745139281,13940.98745139281,13940.98745139281
523,13769.981199584494,13769.981199584494,13769.981199584494
524,13746.615344156096,13746.615344156096,13746.615344156096
525,13825.461885534818,13825.461885534818,13825.461885534818
526,13784.661185211733,13784.661185211733,13784.661185211733
527,13776.834840848815,13776.834840848815,13776.834840848815
528,13975.235810716273,13975.235810716273,13975.235810716273
529,13960.87337981937,13960.87337981937,13960.87337981937
530,13850.59292813546,13850.59292813546,13850.59292813546
531,13781.933483614777,13781.933483614777,13781.933483614777
532,13964.16421158498,13964.16421158498,13964.16421158498
533,13849.416823864389,13849.416823864389,13849.416823864389
534,13912.116955528394,13912.116955528394,13912.116955528394
535,13794.41601641853,13794.41601641853,13794.41601641853
536,13913.912223440666,13913.912223440666,13913.912223440666
537,13862.812400345147,13862.812400345147,13862.812400345147
538,13874.119684440784,13874.119684440784,13874.119684440784
539,13949.462059826705,13949.462059826705,13949.462059826705
540,13865.691582056787,13865.691582056787,13865.691582056787
541,13852.052170547635,13852.052170547635,13852.052170547635
542,13813.73019976725,13813.73019976725,13813.73019976725
543,13703.165884015138,13703.165884015138,13703.165884015138
544,13761.22347980577,13761.22347980577,13761.22347980577
545,13982.120858097484,13982.120858097484,13982.120858097484
546,13796.277051910694,13796.277051910694,13796.277051910694
547,13915.482523705641,13915.482523705641,13915.482523705641
548,14015.260693447965,14015.260693447965,14015.260693447965
549,13975.288863339942,13975.288863339942,13975.288863339942
550,14000.268259569231,14000.268259569231,14000.268259569231
551,13895.927915336108,13895.927915336108,13895.927915336108
552,13943.952015557608,13943.952015557608,13943.952015557608
553,13941.779387108867,13941.779387108867,13941.779387108867
554,14054.702921567943,14054.702921567943,14054.702921567943
555,13772.549595718881,13772.549595718881,13772.549595718881
556,13959.716283534452,13959.716283534452,13959.716283534452
557,13942.948599526468,13942.948599526468,13942.948599526468
558,13841.791881676218,13841.791881676218,13841.791881676218
559,13859.025040012391,13859.025040012391,13859.025040012391
560,13971.56857723132,13971.56857723132,13971.56857723132
561,13930.640222935188,13930.640222935188,13930.640222935188
562,13907.25928628287,13907.25928628287,13907.25928628287
563,13980.383791311482,13980.383791311482,13980.383791311482
564,13916.301624768937,13916.301624768937,13916.301624768937
565,13958.377921220417,13958.377921220417,13958.377921220417
566,13813.515465144328,13813.515465144328,13813.515465144328
567,13910.584959396112,13910.584959396112,13910.584959396112
568,13784.80128552141,13784.80128552141,13784.80128552141
569,13941.900070927319,13941.900070927319,13941.900070927319
570,13965.44313712739,13965.44313712739,13965.44313712739
571,13841.033566239008,13841.033566239008,13841.033566239008
572,13891.643159405257,13891.643159405257,13891.643159405257
573,13973.159495856278,13973.159495856278,13973.159495856278
574,13848.873501373344,13848.873501373344,13848.873501373344
575,13905.353184091118,13905.353184091118,13905.353184091118
576,13979.739138359786,13979.739138359786,13979.739138359786
577,13942.352653855332,13942.352653855332,13942.352653855332
578,13827.472276967936,13827.472276967936,13827.472276967936
579,13926.973773638745,13926.973773638745,13926.973773638745
580,13959.36087416491,13959.36087416491,13959.36087416491
581,14079.582633628657,14079.582633628657,14079.582633628657
582,13933.622989084974,13933.622989084974,13933.622989084974
583,14013.721139508554,14013.721139508554,14013.721139508554
584,13862.819857820288,13862.819857820288,13862.819857820288
585,13977.426461200006,13977.426461200006,13977.426461200006
586,13868.467469397112,13868.467469397112,13868.467469397112
587,14012.410498784711,14012.410498784711,14012.410498784711
588,14063.508261350762,14063.508261350762,14063.508261350762
589,13863.319526932812,13863.319526932812,13863.319526932812
590,13903.822677161785,13903.822677161785,13903.822677161785
591,13928.11792022484,13928.11792022484,13928.11792022484
592,13998.838460213825,13998.838460213825,13998.838460213825
593,13879.313028557024,13879.313028557024,13879.313028557024
594,13933.148372669411,13933.148372669411,13933.148372669411
595,13914.595899131642,13914.595899131642,13914.595899131642
596,13867.430112624623,13867.430112624623,13867.430112624623
597,13887.338593353319,13887.338593353319,13887.338593353319
598,13904.130251992023,13904.130251992023,13904.130251992023
599,13979.898400029946,13979.898400029946,13979.898400029946
600,14010.033683052243,14010.033683052243,14010.033683052243
601,14595.766558844836,14595.766558844836,14595.766558844836
602,14062.464543984146,14062.464543984146,14062.464543984146
603,13874.27654868686,13874.27654868686,13874.27654868686
604,13962.121443749615,13962.121443749615,13962.121443749615
605,14004.78012599507,14004.78012599507,14004.78012599507
606,13911.583722513345,13911.583722513345,13911.583722513345
607,13946.759329706174,13946.759329706174,13946.759329706174
608,13995.82010916497,13995.82010916497,13995.82010916497
609,13954.06968424142,13954.06968424142,13954.06968424142
610,14073.769492073408,14073.769492073408,14073.769492073408
611,13957.546299922169,13957.546299922169,13957.546299922169
612,13841.189683213199,13841.189683213199,13841.189683213199
613,13973.765655400086,13973.765655400086,13973.765655400086
614,14004.81057004415,14004.81057004415,14004.81057004415
615,13955.354318692465,13955.354318692465,13955.354318692465
616,14051.95159810131,14051.95159810131,14051.95159810131
617,13777.954450601888,13777.954450601888,13777.954450601888
618,13971.56857723132,13971.56857723132,13971.56857723132
619,13970.5005922735,13970.5005922735,13970.5005922735
620,13971.303459347102,13971.303459347102,13971.303459347102
621,13911.410993823221,13911.410993823221,13911.410993823221
622,13994.763613771995,13994.763613771995,13994.763613771995
623,13906.583835969055,13906.583835969055,13906.583835969055
624,13902.120009063152,13902.120009063152,13902.120009063152
625,14006.553712580286,14006.553712580286,14006.553712580286
626,13936.305556231555,13936.305556231555,13936.305556231555
627,13769.613312971747,13769.613312971747,13769.613312971747
628,14000.952841367507,14000.952841367507,14000.952841367507
629,13888.573543709726,13888.573543709726,13888.573543709726
630,13988.359650684606,13988.359650684606,13988.359650684606
631,13993.448917820851,13993.448917820851,13993.448917820851
632,13913.191055969031,13913.191055969031,13913.191055969031
633,13905.068064126755,13905.068064126755,13905.068064126755
634,13964.14907777391,13964.14907777391,13964.14907777391
635,13836.381410247806,13836.381410247806,13836.381410247806
636,14004.23976614861,14004.23976614861,14004.23976614861
637,14009.355828931251,14009.355828931251,14009.355828931251
638,13875.494234653248,13875.494234653248,13875.494234653248
639,13863.632770714103,13863.632770714103,13863.632770714103
640,13753.790741178585,13753.790741178585,13753.790741178585
641,13918.143075495564,13918.143075495564,13918.143075495564
642,13884.644918380618,13884.644918380618,13884.644918380618
643,14024.283787924222,14024.283787924222,14024.283787924222
644,13727.956274767908,13727.956274767908,13727.956274767908
645,13910.359694304427,13910.359694304427,13910.359694304427
646,13950.398445252255,13950.398445252255,13950.398445252255
647,13885.520248120025,13885.520248120025,13885.520248120025
648,13879.470010260222,13879.470010260222,13879.470010260222
649,13912.244637104675,13912.244637104675,13912.244637104675
650,13807.106119964681,13807.106119964681,13807.106119964681
651,13777.254673181998,13777.254673181998,13777.254673181998
652,13901.632537728088,13901.632537728088,13901.632537728088
653,13936.66732970447,13936.66732970447,13936.66732970447
654,13895.523297421461,13895.523297421461,13895.523297421461
655,13901.130103053632,13901.130103053632,13901.130103053632
656,14007.596760779736,14007.596760779736,14007.596760779736
657,14040.513360383004,14040.513360383004,14040.513360383004
658,14005.541266932321,14005.541266932321,14005.541266932321
659,14015.375030252666,14015.375030252666,14015.375030252666
660,14020.102584190623,14020.102584190623,14020.102584190623
661,13780.5184530408,13780.5184530408,13780.5184530408
662,13904.602893495974,13904.602893495974,13904.602893495974
663,13966.472501773598,13966.472501773598,13966.472501773598
664,13900.290293348524,13900.290293348524,13900.290293348524
665,13851.344846287602,13851.344846287602,13851.344846287602
666,13918.947453817855,13918.947453817855,13918.947453817855
667,13998.017218181158,13998.017218181158,13998.017218181158
668,13874.411006578148,13874.411006578148,13874.411006578148
669,13740.604930339347,13740.604930339347,13740.604930339347
670,13781.211192118606,13781.211192118606,13781.211192118606
671,13965.23122794715,13965.23122794715,13965.23122794715
672,13891.590739947118,13891.590739947118,13891.590739947118
673,13874.216790460581,13874.216790460581,13874.216790460581
674,13925.73951049329,13925.73951049329,13925.73951049329
675,13601.891598907407,13601.891598907407,13601.891598907407
676,13917.616896990488,13917.616896990488,13917.616896990488
677,13766.369404131225,13766.369404131225,13766.369404131225
678,13853.504273008039,13853.504273008039,13853.504273008039
679,14005.78484950596,14005.78484950596,14005.78484950596
680,13876.749496647639,13876.749496647639,13876.749496647639
681,13860.500969758383,13860.500969758383,13860.500969758383
682,13871.042874605786,13871.042874605786,13871.042874605786
683,13859.107027863094,13859.107027863094,13859.107027863094
684,13866.60929279754,13866.60929279754,13866.60929279754
685,13686.594139734976,13686.594139734976,13686.594139734976
686,13936.74270154214,13936.74270154214,13936.74270154214
687,13744.958290641143,13744.958290641143,13744.958290641143
688,13917.045662514744,13917.045662514744,13917.045662514744
689,13884.143710871416,13884.143710871416,13884.143710871416
690,13903.012545177042,13903.012545177042,13903.012545177042
691,13909.263508334827,13909.263508334827,13909.263508334827
692,13878.67766269871,13878.67766269871,13878.67766269871
693,13977.02466418546,13977.02466418546,13977.02466418546
694,13907.792187830562,13907.792187830562,13907.792187830562
695,13893.523032854631,13893.523032854631,13893.523032854631
696,13947.529274609296,13947.529274609296,13947.529274609296
697,13994.535614110639,13994.535614110639,13994.535614110639
698,13999.530507474621,13999.530507474621,13999.530507474621
699,14005.213966190493,14005.213966190493,14005.213966190493
700,13966.442224176926,13966.442224176926,13966.442224176926
701,13870.423196992728,13870.423196992728,13870.423196992728
702,13728.841215179515,13728.841215179515,13728.841215179515
703,13835.74996885993,13835.74996885993,13835.74996885993
704,13896.220154040531,13896.220154040531,13896.220154040531
705,13965.882112316462,13965.882112316462,13965.882112316462
706,13941.266504188634,13941.266504188634,13941.266504188634
707,13908.047394582458,13908.047394582458,13908.047394582458
708,14048.312922692805,14048.312922692805,14048.312922692805
709,14007.886100940172,14007.886100940172,14007.886100940172
710,14010.825865366736,14010.825865366736,14010.825865366736
711,13943.484239738855,13943.484239738855,13943.484239738855
712,13890.722132233997,13890.722132233997,13890.722132233997
713,13812.900916739787,13812.900916739787,13812.900916739787
714,13934.579853807461,13934.579853807461,13934.579853807461
715,13931.001702330555,13931.001702330555,13931.001702330555
716,13893.403185101759,13893.403185101759,13893.403185101759
717,13874.269078880423,13874.269078880423,13874.269078880423
718,13884.667361354317,13884.667361354317,13884.667361354317
719,13995.029622766726,13995.029622766726,13995.029622766726
720,13717.382390515611,13717.382390515611,13717.382390515611
721,13952.400012994185,13952.400012994185,13952.400012994185
722,652.1409892484743,652.1409892484743,652.1409892484743
723,757.8243170471716,757.8243170471716,757.8243170471716
724,13585.964845982382,13585.964845982382,13585.964845982382
725,13798.65577258871,13798.65577258871,13798.65577258871
726,765.8056802471565,765.8056802471565,765.8056802471565
727,875.7792872577256,875.7792872577256,875.7792872577256
728,13729.514138790088,13729.514138790088,13729.514138790088
