run_name,metric,tokens,value
"WSD, decay 20%",piqa,47185920000.0,0.720348204570185
"WSD, decay 20%",piqa,47185920000.0,0.720348204570185
"WSD, decay 20%",commonsenseqa,1572864000.0,0.24733824733824733
"WSD, decay 20%",commonsenseqa,3145728000.0,0.30057330057330056
"WSD, decay 20%",commonsenseqa,4718592000.0,0.30794430794430794
"WSD, decay 20%",commonsenseqa,6291456000.0,0.31613431613431614
"WSD, decay 20%",commonsenseqa,7864320000.0,0.3325143325143325
"WSD, decay 20%",commonsenseqa,9437184000.0,0.3497133497133497
"WSD, decay 20%",commonsenseqa,11010048000.0,0.3464373464373464
"WSD, decay 20%",commonsenseqa,12582912000.0,0.36855036855036855
"WSD, decay 20%",commonsenseqa,14155776000.0,0.37346437346437344
"WSD, decay 20%",commonsenseqa,15728640000.0,0.3751023751023751
"WSD, decay 20%",commonsenseqa,17301504000.0,0.3652743652743653
"WSD, decay 20%",commonsenseqa,18874368000.0,0.37182637182637185
"WSD, decay 20%",commonsenseqa,20447232000.0,0.37346437346437344
"WSD, decay 20%",commonsenseqa,22020096000.0,0.36855036855036855
"WSD, decay 20%",commonsenseqa,23592960000.0,0.3857493857493858
"WSD, decay 20%",commonsenseqa,25165824000.0,0.3759213759213759
"WSD, decay 20%",commonsenseqa,26738688000.0,0.37919737919737917
"WSD, decay 20%",commonsenseqa,28311552000.0,0.36936936936936937
"WSD, decay 20%",commonsenseqa,29884416000.0,0.3775593775593776
"WSD, decay 20%",commonsenseqa,31457280000.0,0.4021294021294021
"WSD, decay 20%",commonsenseqa,33030144000.0,0.389025389025389
"WSD, decay 20%",commonsenseqa,34603008000.0,0.40294840294840295
"WSD, decay 20%",commonsenseqa,36175872000.0,0.38738738738738737
"WSD, decay 20%",commonsenseqa,44040192000.0,0.411957411957412
"WSD, decay 20%",commonsenseqa,47185920000.0,0.4135954135954136
"WSD, decay 20%",commonsenseqa,47185920000.0,0.4135954135954136
"WSD, decay 20%",winogrande,1572864000.0,0.4925019731649566
"WSD, decay 20%",winogrande,3145728000.0,0.48224151539068666
"WSD, decay 20%",winogrande,4718592000.0,0.505130228887135
"WSD, decay 20%",winogrande,6291456000.0,0.4940805051302289
"WSD, decay 20%",winogrande,7864320000.0,0.494869771112865
"WSD, decay 20%",winogrande,9437184000.0,0.4877663772691397
"WSD, decay 20%",winogrande,11010048000.0,0.4877663772691397
"WSD, decay 20%",winogrande,12582912000.0,0.4861878453038674
"WSD, decay 20%",winogrande,14155776000.0,0.48539857932123126
"WSD, decay 20%",winogrande,15728640000.0,0.5114443567482242
"WSD, decay 20%",winogrande,17301504000.0,0.5217048145224941
"WSD, decay 20%",winogrande,18874368000.0,0.5114443567482242
"WSD, decay 20%",winogrande,20447232000.0,0.5232833464877664
"WSD, decay 20%",winogrande,22020096000.0,0.5082872928176796
"WSD, decay 20%",winogrande,23592960000.0,0.505130228887135
"WSD, decay 20%",winogrande,25165824000.0,0.5240726124704025
"WSD, decay 20%",winogrande,26738688000.0,0.5122336227308603
"WSD, decay 20%",winogrande,28311552000.0,0.5011838989739542
"WSD, decay 20%",winogrande,29884416000.0,0.510655090765588
"WSD, decay 20%",winogrande,31457280000.0,0.5209155485398579
"WSD, decay 20%",winogrande,33030144000.0,0.5146014206787688
"WSD, decay 20%",winogrande,34603008000.0,0.4996053670086819
"WSD, decay 20%",winogrande,36175872000.0,0.5082872928176796
"WSD, decay 20%",winogrande,44040192000.0,0.505130228887135
"WSD, decay 20%",winogrande,47185920000.0,0.5138121546961326
"WSD, decay 20%",winogrande,47185920000.0,0.5138121546961326
"WSD, decay 20%",openbookqa,1572864000.0,0.258
"WSD, decay 20%",openbookqa,3145728000.0,0.274
"WSD, decay 20%",openbookqa,4718592000.0,0.268
"WSD, decay 20%",openbookqa,6291456000.0,0.266
"WSD, decay 20%",openbookqa,7864320000.0,0.29
"WSD, decay 20%",openbookqa,9437184000.0,0.284
"WSD, decay 20%",openbookqa,11010048000.0,0.302
"WSD, decay 20%",openbookqa,12582912000.0,0.314
"WSD, decay 20%",openbookqa,14155776000.0,0.278
"WSD, decay 20%",openbookqa,15728640000.0,0.312
"WSD, decay 20%",openbookqa,17301504000.0,0.298
"WSD, decay 20%",openbookqa,18874368000.0,0.29
"WSD, decay 20%",openbookqa,20447232000.0,0.314
"WSD, decay 20%",openbookqa,22020096000.0,0.306
"WSD, decay 20%",openbookqa,23592960000.0,0.322
"WSD, decay 20%",openbookqa,25165824000.0,0.31
"WSD, decay 20%",openbookqa,26738688000.0,0.296
"WSD, decay 20%",openbookqa,28311552000.0,0.304
"WSD, decay 20%",openbookqa,29884416000.0,0.332
"WSD, decay 20%",openbookqa,31457280000.0,0.32
"WSD, decay 20%",openbookqa,33030144000.0,0.316
"WSD, decay 20%",openbookqa,34603008000.0,0.328
"WSD, decay 20%",openbookqa,36175872000.0,0.31
"WSD, decay 20%",openbookqa,44040192000.0,0.314
"WSD, decay 20%",openbookqa,47185920000.0,0.33
"WSD, decay 20%",openbookqa,47185920000.0,0.33
"WSD, decay 10%",hellaswag,1572864000.0,0.26628161720772753
"WSD, decay 10%",hellaswag,3145728000.0,0.29426409081856203
"WSD, decay 10%",hellaswag,4718592000.0,0.33270264887472617
"WSD, decay 10%",hellaswag,6291456000.0,0.35222067317267475
"WSD, decay 10%",hellaswag,7864320000.0,0.37283409679346746
"WSD, decay 10%",hellaswag,9437184000.0,0.3857797251543517
"WSD, decay 10%",hellaswag,11010048000.0,0.40021907986456884
"WSD, decay 10%",hellaswag,12582912000.0,0.407787293367855
"WSD, decay 10%",hellaswag,14155776000.0,0.4164509061939853
"WSD, decay 10%",hellaswag,15728640000.0,0.4244174467237602
"WSD, decay 10%",hellaswag,17301504000.0,0.43417645887273454
"WSD, decay 10%",hellaswag,18874368000.0,0.4329814777932683
"WSD, decay 10%",hellaswag,20447232000.0,0.4402509460266879
"WSD, decay 10%",hellaswag,22020096000.0,0.44652459669388567
"WSD, decay 10%",hellaswag,23592960000.0,0.4509061939852619
"WSD, decay 10%",hellaswag,25165824000.0,0.4598685520812587
"WSD, decay 10%",hellaswag,26738688000.0,0.4616610237004581
"WSD, decay 10%",hellaswag,28311552000.0,0.4607647878908584
"WSD, decay 10%",hellaswag,29884416000.0,0.4682334196375224
"WSD, decay 10%",hellaswag,31457280000.0,0.4706233817964549
"WSD, decay 10%",hellaswag,33030144000.0,0.47171878111929894
"WSD, decay 10%",hellaswag,34603008000.0,0.47918741286596295
"WSD, decay 10%",hellaswag,42467328000.0,0.48307110137422826
