consumed_tokens,11/04/2025_14:07:07_elie-48n-1004-part1-resume1104-farsi-change_tp_group_0 - _step,11/04/2025_14:07:07_elie-48n-1004-part1-resume1104-farsi-change_tp_group_0 - _step__MIN,11/04/2025_14:07:07_elie-48n-1004-part1-resume1104-farsi-change_tp_group_0 - _step__MAX,11/04/2025_14:07:07_elie-48n-1004-part1-resume1104-farsi-change_tp_group_0 - lm_loss,11/04/2025_14:07:07_elie-48n-1004-part1-resume1104-farsi-change_tp_group_0 - lm_loss__MIN,11/04/2025_14:07:07_elie-48n-1004-part1-resume1104-farsi-change_tp_group_0 - lm_loss__MAX,10/04/2025_21:06:56_elie-48n-1004-part1_tp_group_0 - _step,10/04/2025_21:06:56_elie-48n-1004-part1_tp_group_0 - _step__MIN,10/04/2025_21:06:56_elie-48n-1004-part1_tp_group_0 - _step__MAX,10/04/2025_21:06:56_elie-48n-1004-part1_tp_group_0 - lm_loss,10/04/2025_21:06:56_elie-48n-1004-part1_tp_group_0 - lm_loss__MIN,10/04/2025_21:06:56_elie-48n-1004-part1_tp_group_0 - lm_loss__MAX
149963931648,,,,,,,63563,63563,63563,2.341123580932617,2.341123580932617,2.341123580932617
149989883904,,,,,,,63574,63574,63574,2.3544886112213135,2.3544886112213135,2.3544886112213135
150022914048,,,,,,,63588,63588,63588,2.3664655685424805,2.3664655685424805,2.3664655685424805
150079537152,,,,,,,63612,63612,63612,2.327883243560791,2.327883243560791,2.327883243560791
150103130112,,,,,,,63622,63622,63622,2.3349883556365967,2.3349883556365967,2.3349883556365967
150112567296,,,,,,,63626,63626,63626,2.3302855491638184,2.3302855491638184,2.3302855491638184
150124363776,,,,,,,63631,63631,63631,2.3526458740234375,2.3526458740234375,2.3526458740234375
150202220544,,,,,,,63664,63664,63664,2.3451223373413086,2.3451223373413086,2.3451223373413086
150228172800,,,,,,,63675,63675,63675,2.3296658992767334,2.3296658992767334,2.3296658992767334
150360293376,,,,,,,63731,63731,63731,2.3441643714904785,2.3441643714904785,2.3441643714904785
150367371264,,,,,,,63734,63734,63734,2.3127121925354004,2.3127121925354004,2.3127121925354004
150379167744,,,,,,,63739,63739,63739,2.3107900619506836,2.3107900619506836,2.3107900619506836
150440509440,,,,,,,63765,63765,63765,2.31779408454895,2.31779408454895,2.31779408454895
150454665216,,,,,,,63771,63771,63771,2.3414103984832764,2.3414103984832764,2.3414103984832764
150525444096,,,,,,,63801,63801,63801,2.3472225666046143,2.3472225666046143,2.3472225666046143
150553755648,,,,,,,63813,63813,63813,2.3463776111602783,2.3463776111602783,2.3463776111602783
150572630016,,,,,,,63821,63821,63821,2.338517189025879,2.338517189025879,2.338517189025879
150582067200,,,,,,,63825,63825,63825,2.313922643661499,2.313922643661499,2.313922643661499
150584426496,,,,,,,63826,63826,63826,2.304812431335449,2.304812431335449,2.304812431335449
150591504384,,,,,,,63829,63829,63829,2.3388288021087646,2.3388288021087646,2.3388288021087646
150596222976,,,,,,,63831,63831,63831,2.3181710243225098,2.3181710243225098,2.3181710243225098
150603300864,,,,,,,63834,63834,63834,2.341548204421997,2.341548204421997,2.341548204421997
150657564672,,,,,,,63857,63857,63857,2.3174126148223877,2.3174126148223877,2.3174126148223877
150685876224,,,,,,,63869,63869,63869,2.3432610034942627,2.3432610034942627,2.3432610034942627
150728343552,,,,,,,63887,63887,63887,2.331176996231079,2.331176996231079,2.331176996231079
150735421440,,,,,,,63890,63890,63890,2.3208470344543457,2.3208470344543457,2.3208470344543457
150799122432,,,,,,,63917,63917,63917,2.334564685821533,2.334564685821533,2.334564685821533
150829793280,,,,,,,63930,63930,63930,2.329678773880005,2.329678773880005,2.329678773880005
150839230464,,,,,,,63934,63934,63934,2.3345110416412354,2.3345110416412354,2.3345110416412354
150898212864,,,,,,,63959,63959,63959,2.340993642807007,2.340993642807007,2.340993642807007
150964273152,,,,,,,63987,63987,63987,2.3197338581085205,2.3197338581085205,2.3197338581085205
150971351040,,,,,,,63990,63990,63990,2.32171630859375,2.32171630859375,2.32171630859375
150983147520,,,,,,,63995,63995,63995,2.34503173828125,2.34503173828125,2.34503173828125
151013818368,,,,,,,64008,64008,64008,2.328913688659668,2.328913688659668,2.328913688659668
151027974144,,,,,,,64014,64014,64014,2.3379523754119873,2.3379523754119873,2.3379523754119873
151035052032,,,,,,,64017,64017,64017,2.3243844509124756,2.3243844509124756,2.3243844509124756
151046848512,,,,,,,64022,64022,64022,2.32023024559021,2.32023024559021,2.32023024559021
151065722880,,,,,,,64030,64030,64030,2.3370869159698486,2.3370869159698486,2.3370869159698486
151105830912,,,,,,,64047,64047,64047,2.3561980724334717,2.3561980724334717,2.3561980724334717
151171891200,,,,,,,64075,64075,64075,2.315255641937256,2.315255641937256,2.315255641937256
151176609792,,,,,,,64077,64077,64077,2.3346219062805176,2.3346219062805176,2.3346219062805176
151181328384,,,,,,,64079,64079,64079,2.3257803916931152,2.3257803916931152,2.3257803916931152
151233232896,,,,,,,64101,64101,64101,2.3466315269470215,2.3466315269470215,2.3466315269470215
151332323328,,,,,,,64143,64143,64143,2.34372878074646,2.34372878074646,2.34372878074646
151384227840,,,,,,,64165,64165,64165,2.3427417278289795,2.3427417278289795,2.3427417278289795
151440850944,,,,,,,64189,64189,64189,2.3531596660614014,2.3531596660614014,2.3531596660614014
151447928832,,,,,,,64192,64192,64192,2.3153536319732666,2.3153536319732666,2.3153536319732666
151509270528,,,,,,,64218,64218,64218,2.3542468547821045,2.3542468547821045,2.3542468547821045
151535222784,,,,,,,64229,64229,64229,2.336758852005005,2.336758852005005,2.336758852005005
151568252928,,,,,,,64243,64243,64243,2.337130546569824,2.337130546569824,2.337130546569824
151591845888,,,,,,,64253,64253,64253,2.3610432147979736,2.3610432147979736,2.3610432147979736
151615438848,,,,,,,64263,64263,64263,2.343585729598999,2.343585729598999,2.343585729598999
151674421248,,,,,,,64288,64288,64288,2.3376176357269287,2.3376176357269287,2.3376176357269287
151723966464,,,,,,,64309,64309,64309,2.3247084617614746,2.3247084617614746,2.3247084617614746
151756996608,,,,,,,64323,64323,64323,2.346613645553589,2.346613645553589,2.346613645553589
151766433792,,,,,,,64327,64327,64327,2.3267745971679688,2.3267745971679688,2.3267745971679688
151773511680,,,,,,,64330,64330,64330,2.339433193206787,2.339433193206787,2.339433193206787
151778230272,,,,,,,64332,64332,64332,2.3355934619903564,2.3355934619903564,2.3355934619903564
151794745344,,,,,,,64339,64339,64339,2.340014934539795,2.340014934539795,2.340014934539795
151811260416,,,,,,,64346,64346,64346,2.3256702423095703,2.3256702423095703,2.3256702423095703
151858446336,,,,,,,64366,64366,64366,2.345980405807495,2.345980405807495,2.345980405807495
151867883520,,,,,,,64370,64370,64370,2.3488402366638184,2.3488402366638184,2.3488402366638184
151912710144,,,,,,,64389,64389,64389,2.3522815704345703,2.3522815704345703,2.3522815704345703
151922147328,,,,,,,64393,64393,64393,2.3273754119873047,2.3273754119873047,2.3273754119873047
151931584512,,,,,,,64397,64397,64397,2.3322370052337646,2.3322370052337646,2.3322370052337646
151948099584,,,,,,,64404,64404,64404,2.3454904556274414,2.3454904556274414,2.3454904556274414
151955177472,,,,,,,64407,64407,64407,2.3227319717407227,2.3227319717407227,2.3227319717407227
151962255360,,,,,,,64410,64410,64410,2.3116097450256348,2.3116097450256348,2.3116097450256348
152021237760,,,,,,,64435,64435,64435,2.3496694564819336,2.3496694564819336,2.3496694564819336
152056627200,,,,,,,64450,64450,64450,2.3578014373779297,2.3578014373779297,2.3578014373779297
152068423680,,,,,,,64455,64455,64455,2.3543612957000732,2.3543612957000732,2.3543612957000732
152070782976,,,,,,,64456,64456,64456,2.3657827377319336,2.3657827377319336,2.3657827377319336
152134483968,,,,,,,64483,64483,64483,2.3363516330718994,2.3363516330718994,2.3363516330718994
152139202560,,,,,,,64485,64485,64485,2.337736129760742,2.337736129760742,2.337736129760742
152179310592,,,,,,,64502,64502,64502,2.346041440963745,2.346041440963745,2.346041440963745
152205262848,,,,,,,64513,64513,64513,2.3268659114837646,2.3268659114837646,2.3268659114837646
152207622144,,,,,,,64514,64514,64514,2.345371961593628,2.345371961593628,2.345371961593628
152209981440,,,,,,,64515,64515,64515,2.3390145301818848,2.3390145301818848,2.3390145301818848
152231215104,,,,,,,64524,64524,64524,2.325746774673462,2.325746774673462,2.325746774673462
152271323136,,,,,,,64541,64541,64541,2.3227622509002686,2.3227622509002686,2.3227622509002686
152335024128,,,,,,,64568,64568,64568,2.334791660308838,2.334791660308838,2.334791660308838
152351539200,,,,,,,64575,64575,64575,2.336559772491455,2.336559772491455,2.336559772491455
152405803008,,,,,,,64598,64598,64598,2.324065923690796,2.324065923690796,2.324065923690796
152434114560,,,,,,,64610,64610,64610,2.339473009109497,2.339473009109497,2.339473009109497
152452988928,,,,,,,64618,64618,64618,2.352292776107788,2.352292776107788,2.352292776107788
152455348224,,,,,,,64619,64619,64619,2.3547184467315674,2.3547184467315674,2.3547184467315674
152545001472,,,,,,,64657,64657,64657,2.325821876525879,2.325821876525879,2.325821876525879
152578031616,,,,,,,64671,64671,64671,2.3305184841156006,2.3305184841156006,2.3305184841156006
152603983872,,,,,,,64682,64682,64682,2.3460822105407715,2.3460822105407715,2.3460822105407715
152620498944,,,,,,,64689,64689,64689,2.322739839553833,2.322739839553833,2.322739839553833
152639373312,,,,,,,64697,64697,64697,2.3245456218719482,2.3245456218719482,2.3245456218719482
152653529088,,,,,,,64703,64703,64703,2.3289835453033447,2.3289835453033447,2.3289835453033447
152695996416,,,,,,,64721,64721,64721,2.3417623043060303,2.3417623043060303,2.3417623043060303
152703074304,,,,,,,64724,64724,64724,2.32230544090271,2.32230544090271,2.32230544090271
152738463744,,,,,,,64739,64739,64739,2.3213839530944824,2.3213839530944824,2.3213839530944824
152750260224,,,,,,,64744,64744,64744,2.345311403274536,2.345311403274536,2.345311403274536
152839913472,,,,,,,64782,64782,64782,2.3113324642181396,2.3113324642181396,2.3113324642181396
152856428544,,,,,,,64789,64789,64789,2.340911626815796,2.340911626815796,2.340911626815796
152891817984,,,,,,,64804,64804,64804,2.343681573867798,2.343681573867798,2.343681573867798
152913051648,,,,,,,64813,64813,64813,2.310214042663574,2.310214042663574,2.310214042663574
152955518976,,,,,,,64831,64831,64831,2.3452694416046143,2.3452694416046143,2.3452694416046143
153002704896,,,,,,,64851,64851,64851,2.3566701412200928,2.3566701412200928,2.3566701412200928
153040453632,,,,,,,64867,64867,64867,2.3248441219329834,2.3248441219329834,2.3248441219329834
153054609408,,,,,,,64873,64873,64873,2.308391571044922,2.308391571044922,2.308391571044922
153064046592,,,,,,,64877,64877,64877,2.3333089351654053,2.3333089351654053,2.3333089351654053
153085280256,,,,,,,64886,64886,64886,2.3446290493011475,2.3446290493011475,2.3446290493011475
153089998848,,,,,,,64888,64888,64888,2.3571279048919678,2.3571279048919678,2.3571279048919678
153097076736,,,,,,,64891,64891,64891,2.3310344219207764,2.3310344219207764,2.3310344219207764
153115951104,,,,,,,64899,64899,64899,2.3433022499084473,2.3433022499084473,2.3433022499084473
153141903360,,,,,,,64910,64910,64910,2.3239829540252686,2.3239829540252686,2.3239829540252686
153146621952,,,,,,,64912,64912,64912,2.348358631134033,2.348358631134033,2.348358631134033
153148981248,,,,,,,64913,64913,64913,2.3315625190734863,2.3315625190734863,2.3315625190734863
153179652096,,,,,,,64926,64926,64926,2.3220298290252686,2.3220298290252686,2.3220298290252686
153236275200,,,,,,,64950,64950,64950,2.3387715816497803,2.3387715816497803,2.3387715816497803
153238634496,,,,,,,64951,64951,64951,2.343067169189453,2.343067169189453,2.343067169189453
153274023936,,,,,,,64966,64966,64966,2.3366644382476807,2.3366644382476807,2.3366644382476807
153278742528,,,,,,,64968,64968,64968,2.345139265060425,2.345139265060425,2.345139265060425
153292898304,,,,,,,64974,64974,64974,2.3266758918762207,2.3266758918762207,2.3266758918762207
153335365632,,,,,,,64992,64992,64992,2.360072612762451,2.360072612762451,2.360072612762451
153351880704,,,,,,,64999,64999,64999,2.3440449237823486,2.3440449237823486,2.3440449237823486
153448611840,,,,,,,65040,65040,65040,2.32924485206604,2.32924485206604,2.32924485206604
153507594240,,,,,,,65065,65065,65065,2.2919809818267822,2.2919809818267822,2.2919809818267822
153512312832,,,,,,,65067,65067,65067,2.325267791748047,2.325267791748047,2.325267791748047
153528827904,,,,,,,65074,65074,65074,2.3712403774261475,2.3712403774261475,2.3712403774261475
153540624384,,,,,,,65079,65079,65079,2.3323447704315186,2.3323447704315186,2.3323447704315186
153566576640,,,,,,,65090,65090,65090,2.3566691875457764,2.3566691875457764,2.3566691875457764
153592528896,,,,,,,65101,65101,65101,2.3567111492156982,2.3567111492156982,2.3567111492156982
153606684672,,,,,,,65107,65107,65107,2.3304479122161865,2.3304479122161865,2.3304479122161865
153644433408,,,,,,,65123,65123,65123,2.310904026031494,2.310904026031494,2.310904026031494
153665667072,,,,,,,65132,65132,65132,2.339393377304077,2.339393377304077,2.339393377304077
153670385664,,,,,,,65134,65134,65134,2.3439345359802246,2.3439345359802246,2.3439345359802246
153684541440,,,,,,,65140,65140,65140,2.3343067169189453,2.3343067169189453,2.3343067169189453
153693978624,,,,,,,65144,65144,65144,2.3248424530029297,2.3248424530029297,2.3248424530029297
153717571584,,,,,,,65154,65154,65154,2.333616256713867,2.333616256713867,2.333616256713867
153738805248,,,,,,,65163,65163,65163,2.3491761684417725,2.3491761684417725,2.3491761684417725
153750601728,,,,,,,65168,65168,65168,2.3357603549957275,2.3357603549957275,2.3357603549957275
153778913280,,,,,,,65180,65180,65180,2.359004020690918,2.359004020690918,2.359004020690918
153797787648,,,,,,,65188,65188,65188,2.3065567016601562,2.3065567016601562,2.3065567016601562
153807224832,,,,,,,65192,65192,65192,2.338855028152466,2.338855028152466,2.338855028152466
153826099200,,,,,,,65200,65200,65200,2.346313238143921,2.346313238143921,2.346313238143921
153849692160,,,,,,,65210,65210,65210,2.3333632946014404,2.3333632946014404,2.3333632946014404
153929908224,,,,,,,65244,65244,65244,2.3140203952789307,2.3140203952789307,2.3140203952789307
153967656960,,,,,,,65260,65260,65260,2.3323421478271484,2.3323421478271484,2.3323421478271484
154012483584,,,,,,,65279,65279,65279,2.322760820388794,2.322760820388794,2.322760820388794
154021920768,,,,,,,65283,65283,65283,2.3407552242279053,2.3407552242279053,2.3407552242279053
154043154432,,,,,,,65292,65292,65292,2.3308894634246826,2.3308894634246826,2.3308894634246826
154062028800,,,,,,,65300,65300,65300,2.3302178382873535,2.3302178382873535,2.3302178382873535
154125729792,,,,,,,65327,65327,65327,2.337567090988159,2.337567090988159,2.337567090988159
154172915712,,,,,,,65347,65347,65347,2.322697401046753,2.322697401046753,2.322697401046753
154182352896,,,,,,,65351,65351,65351,2.327244520187378,2.327244520187378,2.327244520187378
154210664448,,,,,,,65363,65363,65363,2.3325934410095215,2.3325934410095215,2.3325934410095215
154305036288,,,,,,,65403,65403,65403,2.3238723278045654,2.3238723278045654,2.3238723278045654
154321551360,,,,,,,65410,65410,65410,2.347597599029541,2.347597599029541,2.347597599029541
154330988544,,,,,,,65414,65414,65414,2.3341400623321533,2.3341400623321533,2.3341400623321533
154451312640,,,,,,,65465,65465,65465,2.3470282554626465,2.3470282554626465,2.3470282554626465
154526810112,,,,,,,65497,65497,65497,2.3199310302734375,2.3199310302734375,2.3199310302734375
154562199552,,,,,,,65512,65512,65512,2.3266983032226562,2.3266983032226562,2.3266983032226562
154564558848,,,,,,,65513,65513,65513,2.349713087081909,2.349713087081909,2.349713087081909
154571636736,,,,,,,65516,65516,65516,2.3628933429718018,2.3628933429718018,2.3628933429718018
154682523648,,,,,,,65563,65563,65563,2.350785970687866,2.350785970687866,2.350785970687866
154741506048,,,,,,,65588,65588,65588,2.3354811668395996,2.3354811668395996,2.3354811668395996
154750943232,,,,,,,65592,65592,65592,2.3346340656280518,2.3346340656280518,2.3346340656280518
154798129152,,,,,,,65612,65612,65612,2.3536813259124756,2.3536813259124756,2.3536813259124756
154805207040,,,,,,,65615,65615,65615,2.344517230987549,2.344517230987549,2.344517230987549
154904297472,,,,,,,65657,65657,65657,2.343998908996582,2.343998908996582,2.343998908996582
155057651712,,,,,,,65722,65722,65722,2.3423917293548584,2.3423917293548584,2.3423917293548584
155076526080,,,,,,,65730,65730,65730,2.344700336456299,2.344700336456299,2.344700336456299
155135508480,,,,,,,65755,65755,65755,2.338167190551758,2.338167190551758,2.338167190551758
155142586368,,,,,,,65758,65758,65758,2.3109242916107178,2.3109242916107178,2.3109242916107178
155201568768,,,,,,,65783,65783,65783,2.326920747756958,2.326920747756958,2.326920747756958
155222802432,,,,,,,65792,65792,65792,2.336725950241089,2.336725950241089,2.336725950241089
155244036096,,,,,,,65801,65801,65801,2.3539440631866455,2.3539440631866455,2.3539440631866455
155255832576,,,,,,,65806,65806,65806,2.3207616806030273,2.3207616806030273,2.3207616806030273
155347845120,,,,,,,65845,65845,65845,2.3477752208709717,2.3477752208709717,2.3477752208709717
155402108928,,,,,,,65868,65868,65868,2.3477911949157715,2.3477911949157715,2.3477911949157715
155418624000,,,,,,,65875,65875,65875,2.3348541259765625,2.3348541259765625,2.3348541259765625
155456372736,,,,,,,65891,65891,65891,2.3460280895233154,2.3460280895233154,2.3460280895233154
155482324992,,,,,,,65902,65902,65902,2.348991870880127,2.348991870880127,2.348991870880127
155543666688,,,,,,,65928,65928,65928,2.3329732418060303,2.3329732418060303,2.3329732418060303
155607367680,,,,,,,65955,65955,65955,2.3477635383605957,2.3477635383605957,2.3477635383605957
155619164160,,,,,,,65960,65960,65960,2.332099199295044,2.332099199295044,2.332099199295044
155647475712,,,,,,,65972,65972,65972,2.363003969192505,2.363003969192505,2.363003969192505
155706458112,,,,,,,65997,65997,65997,2.3194916248321533,2.3194916248321533,2.3194916248321533
155748925440,,,,,,,66015,66015,66015,2.3092308044433594,2.3092308044433594,2.3092308044433594
155779596288,,,,,,,66028,66028,66028,2.3361353874206543,2.3361353874206543,2.3361353874206543
155807907840,,,,,,,66040,66040,66040,2.349703073501587,2.349703073501587,2.349703073501587
155822063616,,,,,,,66046,66046,66046,2.3489837646484375,2.3489837646484375,2.3489837646484375
